marque,modele,quantite_fabriquee,quantite_vendue,prix_voiture,cout_production,pays_vente,taxe_pays,mois_vente,revenu_total,cout_total
CSL_Auto,S4,4224,3391,61775.46,30152.7,Japan,0.1,2024-01-01,209480584.86,127365004.8
CSL_Auto,S2,1378,1117,21968.92,14463.66,France,0.2,2024-01-01,24539283.64,19930923.48
CSL_Auto,S2,2513,2421,23500.77,15712.8,South_Africa,0.15,2024-01-01,56895364.17,39486266.4
CSL_Auto,S4,733,590,54243.42,30217.51,South_Africa,0.15,2024-01-01,32003617.8,22149434.83
CSL_Auto,S3,2701,2583,34565.31,19531.44,India,0.18,2024-01-01,89282195.72999999,52754419.44
CSL_Auto,S5,3507,3139,85929.75,51092.9,Germany,0.19,2024-01-01,269733485.25,179182800.3
CSL_Auto,S2,1908,1680,18543.82,16050.99,Germany,0.19,2024-01-01,31153617.6,30625288.92
CSL_Auto,S3,3898,3309,27453.32,18590.22,Brazil,0.25,2024-01-01,90843035.88,72464677.56
CSL_Auto,S4,4751,4659,57063.53,30922.3,South_Africa,0.15,2024-01-01,265858986.27,146911847.29999998
CSL_Auto,S2,298,279,23156.96,12699.36,India,0.18,2024-01-01,6460791.84,3784409.28
CSL_Auto,S3,210,197,34488.22,18857.78,India,0.18,2024-02-01,6794179.34,3960133.8
CSL_Auto,S4,4906,4702,46746.56,35325.32,India,0.18,2024-02-01,219802325.12,173306019.92
CSL_Auto,S5,4220,4173,84866.77,58626.25,Canada,0.12,2024-02-01,354149031.21000004,247402775.0
CSL_Auto,S4,4802,4584,40257.34,37680.62,USA,0.08,2024-02-01,184539646.56,180942337.24
CSL_Auto,S4,242,230,58089.0,35036.68,South_Africa,0.15,2024-02-01,13360470.0,8478876.56
CSL_Auto,S1,2174,1882,14550.55,9598.76,Germany,0.19,2024-02-01,27384135.1,20867704.24
CSL_Auto,S3,2470,2122,31512.39,20345.75,Brazil,0.25,2024-02-01,66869291.58,50254002.5
CSL_Auto,S1,216,178,14046.22,11138.11,South_Africa,0.15,2024-02-01,2500227.16,2405831.76
CSL_Auto,S4,2797,2176,49376.05,29043.85,Mexico,0.16,2024-02-01,107442284.8,81235648.45
CSL_Auto,S1,1343,1040,14220.98,11894.49,Brazil,0.25,2024-02-01,14789819.2,15974300.07
CSL_Auto,S4,450,418,60899.69,39067.72,USA,0.08,2024-02-01,25456070.42,17580474.0
CSL_Auto,S4,3349,2644,46521.17,39046.22,Japan,0.1,2024-02-01,123001973.48,130765790.78
CSL_Auto,S1,1913,1656,14457.42,9097.08,Canada,0.12,2024-02-01,23941487.52,17402714.04
CSL_Auto,S4,1838,1599,62821.71,26074.5,South_Africa,0.15,2024-02-01,100451914.29,47924931.0
CSL_Auto,S1,3491,2893,16540.5,8776.54,Germany,0.19,2024-02-01,47851666.5,30638901.140000004
CSL_Auto,S4,4879,4532,57682.37,35732.0,Canada,0.12,2024-02-01,261416500.84,174336428.0
CSL_Auto,S4,3252,2880,45913.34,27230.69,Japan,0.1,2024-02-01,132230419.2,88554203.88
CSL_Auto,S3,3393,3303,38728.46,24656.44,USA,0.08,2024-02-01,127920103.38,83659300.92
CSL_Auto,S2,965,891,23275.19,13618.84,Japan,0.1,2024-02-01,20738194.29,13142180.6
CSL_Auto,S4,2782,2560,61311.87,34627.31,Japan,0.1,2024-02-01,156958387.20000002,96333176.42
CSL_Auto,S2,800,762,23352.77,13030.84,Brazil,0.25,2024-02-01,17794810.740000002,10424672.0
CSL_Auto,S1,1357,1236,17706.16,10551.47,Japan,0.1,2024-02-01,21884813.76,14318344.79
CSL_Auto,S2,679,542,18910.59,13798.88,Brazil,0.25,2024-02-01,10249539.78,9369439.52
CSL_Auto,S3,4100,3410,34531.39,18916.69,India,0.18,2024-02-01,117752039.9,77558429.0
CSL_Auto,S1,2324,1964,12967.68,10837.76,South_Africa,0.15,2024-02-01,25468523.52,25186954.24
CSL_Auto,S4,3643,3590,60185.18,38934.38,India,0.18,2024-02-01,216064796.2,141837946.34
CSL_Auto,S2,3088,2909,24019.29,12164.96,Japan,0.1,2024-02-01,69872114.61,37565396.48
CSL_Auto,S4,2037,1706,56743.32,30053.25,Mexico,0.16,2024-02-01,96804103.92,61218470.25
CSL_Auto,S4,4228,3473,59089.5,40432.69,Brazil,0.25,2024-02-01,205217833.5,170949413.32000002
CSL_Auto,S2,1180,980,21263.33,15455.65,Mexico,0.16,2024-02-01,20838063.4,18237667.0
CSL_Auto,S5,712,708,104846.96,73128.01,India,0.18,2024-02-01,74231647.68,52067143.12
CSL_Auto,S4,4177,3186,58331.43,32702.12,USA,0.08,2024-02-01,185843935.98,136596755.24
CSL_Auto,S4,3113,2494,49340.06,28205.66,Brazil,0.25,2024-02-01,123054109.64,87804219.58
CSL_Auto,S2,2626,2097,20846.32,16355.98,Canada,0.12,2024-02-01,43714733.04,42950803.48
CSL_Auto,S1,1235,1110,13626.07,8060.53,South_Africa,0.15,2024-02-01,15124937.7,9954754.55
CSL_Auto,S4,3868,3723,48368.34,31418.13,Mexico,0.16,2024-02-01,180075329.82,121525326.84
CSL_Auto,S1,1283,1098,12641.73,10747.74,Japan,0.1,2024-02-01,13880619.54,13789350.42
CSL_Auto,S5,4526,3919,102763.69,56756.95,Brazil,0.25,2024-02-01,402730901.11,256881955.7
CSL_Auto,S5,3146,2697,87567.06,63639.76,Brazil,0.25,2024-02-01,236168360.82,200210684.96
CSL_Auto,S3,4942,4810,27669.6,25338.01,Germany,0.19,2024-02-01,133090776.0,125220445.42
CSL_Auto,S1,3357,3223,17584.53,9238.91,Brazil,0.25,2024-03-01,56674940.19,31015020.87
CSL_Auto,S4,2427,2082,52425.9,35889.29,France,0.2,2024-03-01,109150723.8,87103306.83
CSL_Auto,S5,1627,1290,80577.45,58695.15,India,0.18,2024-03-01,103944910.5,95497009.05
CSL_Auto,S3,1303,983,27911.84,25772.98,France,0.2,2024-03-01,27437338.72,33582192.94
CSL_Auto,S5,3954,3034,90237.23,50411.24,Germany,0.19,2024-03-01,273779755.82,199326042.96
CSL_Auto,S1,528,517,12232.16,8789.67,Canada,0.12,2024-03-01,6324026.72,4640945.76
CSL_Auto,S1,4436,4434,17054.18,8343.73,USA,0.08,2024-03-01,75618234.12,37012786.28
CSL_Auto,S5,1979,1812,115851.86,52278.07,Germany,0.19,2024-03-01,209923570.32,103458300.53
CSL_Auto,S1,718,587,14009.65,11801.25,India,0.18,2024-03-01,8223664.55,8473297.5
CSL_Auto,S3,1812,1398,39343.12,24021.47,Mexico,0.16,2024-03-01,55001681.760000005,43526903.64
CSL_Auto,S1,850,700,16535.35,8001.55,United_Kingdom,0.2,2024-03-01,11574744.999999998,6801317.5
CSL_Auto,S4,3188,3012,53990.42,27372.13,Japan,0.1,2024-03-01,162619145.04,87262350.44
CSL_Auto,S5,4283,4033,93722.06,68626.84,United_Kingdom,0.2,2024-03-01,377981067.98,293928755.72
CSL_Auto,S5,4010,3958,74314.73,49683.45,Brazil,0.25,2024-03-01,294137701.34,199230634.5
CSL_Auto,S1,1064,815,15336.2,9235.2,France,0.2,2024-03-01,12499003.0,9826252.8
CSL_Auto,S3,4946,4702,32191.91,23300.95,Mexico,0.16,2024-03-01,151366360.82,115246498.7
CSL_Auto,S1,4675,3728,17666.92,11152.36,Brazil,0.25,2024-03-01,65862277.75999999,52137283.0
CSL_Auto,S1,226,189,16764.49,11252.28,Brazil,0.25,2024-03-01,3168488.6100000003,2543015.2800000003
CSL_Auto,S1,185,145,16560.78,8681.8,Brazil,0.25,2024-03-01,2401313.1,1606132.9999999998
CSL_Auto,S1,2403,2322,14467.09,8281.06,Mexico,0.16,2024-03-01,33592582.98,19899387.18
CSL_Auto,S1,887,784,12933.81,9768.66,United_Kingdom,0.2,2024-03-01,10140107.04,8664801.42
CSL_Auto,S2,1984,1647,23772.86,16434.86,Germany,0.19,2024-03-01,39153900.42,32606762.24
CSL_Auto,S3,3139,2394,30827.04,22200.86,India,0.18,2024-03-01,73799933.76,69688499.54
CSL_Auto,S3,4694,4135,35637.62,24230.63,United_Kingdom,0.2,2024-03-01,147361558.70000002,113738577.22
CSL_Auto,S5,2923,2199,81586.82,42954.62,Brazil,0.25,2024-03-01,179409417.18,125556354.26
CSL_Auto,S2,4944,3801,19792.59,12545.94,Canada,0.12,2024-03-01,75231634.59,62027127.36
CSL_Auto,S3,665,612,38684.32,21344.16,Germany,0.19,2024-03-01,23674803.84,14193866.4
CSL_Auto,S3,902,733,31903.71,23559.74,India,0.18,2024-03-01,23385419.43,21250885.48
CSL_Auto,S2,3188,2882,21663.62,12934.43,Germany,0.19,2024-03-01,62434552.84,41234962.84
CSL_Auto,S3,3638,2807,36831.56,21271.97,France,0.2,2024-03-01,103386188.92,77387426.86
CSL_Auto,S4,4240,4002,53016.38,39648.32,Brazil,0.25,2024-03-01,212171552.76,168108876.8
CSL_Auto,S3,3783,3334,36319.47,19130.07,India,0.18,2024-03-01,121089112.98,72369054.81
CSL_Auto,S2,2950,2571,24234.01,16898.09,South_Africa,0.15,2024-03-01,62305639.70999999,49849365.5
CSL_Auto,S2,4803,4062,18771.27,15269.12,Canada,0.12,2024-03-01,76248898.74,73337583.36
CSL_Auto,S5,503,480,119383.34,54300.01,United_Kingdom,0.2,2024-03-01,57304003.2,27312905.03
CSL_Auto,S4,562,498,59180.85,28521.63,South_Africa,0.15,2024-03-01,29472063.3,16029156.06
CSL_Auto,S2,4876,4388,22008.37,12055.35,Germany,0.19,2024-03-01,96572727.56,58781886.6
CSL_Auto,S5,563,480,96334.98,54336.73,India,0.18,2024-03-01,46240790.4,30591578.99
CSL_Auto,S4,4396,3723,46582.87,39548.66,France,0.2,2024-03-01,173428025.01000002,173855909.36
CSL_Auto,S2,1465,1427,18913.94,12215.86,USA,0.08,2024-03-01,26990192.38,17896234.900000002
CSL_Auto,S5,1950,1674,69375.62,49143.28,Japan,0.1,2024-04-01,116134787.88,95829396.0
CSL_Auto,S2,1495,1452,22701.99,14749.18,India,0.18,2024-04-01,32963289.480000004,22050024.1
CSL_Auto,S1,2461,2212,17831.22,11041.3,France,0.2,2024-04-01,39442658.64,27172639.3
CSL_Auto,S1,231,196,12070.89,9485.6,Mexico,0.16,2024-04-01,2365894.44,2191173.6
CSL_Auto,S3,4640,3714,38341.24,19285.38,Brazil,0.25,2024-04-01,142399365.35999998,89484163.2
CSL_Auto,S2,4195,3982,25115.07,12170.42,Germany,0.19,2024-04-01,100008208.74,51054911.9
CSL_Auto,S5,3034,2339,118386.09,52954.05,Canada,0.12,2024-04-01,276905064.51,160662587.70000002
CSL_Auto,S4,1328,1057,51478.44,31393.08,USA,0.08,2024-04-01,54412711.080000006,41690010.24
CSL_Auto,S4,1472,1411,44784.08,29362.67,France,0.2,2024-04-01,63190336.88,43221850.24
CSL_Auto,S4,472,388,59703.69,40924.37,India,0.18,2024-04-01,23165031.720000003,19316302.64
CSL_Auto,S5,4124,3993,107081.11,71932.92,Japan,0.1,2024-04-01,427574872.23,296651362.08
CSL_Auto,S4,4838,4829,42352.26,40456.25,USA,0.08,2024-04-01,204519063.54,195727337.5
CSL_Auto,S3,3623,3018,39053.85,19277.43,USA,0.08,2024-04-01,117864519.3,69842128.89
CSL_Auto,S2,722,665,22365.99,16977.24,Canada,0.12,2024-04-01,14873383.35,12257567.28
CSL_Auto,S4,2191,1780,40496.12,36814.06,France,0.2,2024-04-01,72083093.60000001,80659605.46
CSL_Auto,S5,4266,3837,67427.95,43850.05,Canada,0.12,2024-04-01,258721044.15,187064313.3
CSL_Auto,S1,2897,2833,17739.95,8187.12,France,0.2,2024-04-01,50257278.35,23718086.64
CSL_Auto,S3,3732,3059,34523.45,17633.02,USA,0.08,2024-04-01,105607233.55,65806430.64
CSL_Auto,S3,630,544,32823.78,23881.03,Brazil,0.25,2024-04-01,17856136.32,15045048.9
CSL_Auto,S1,2104,1913,16490.76,9823.76,Japan,0.1,2024-04-01,31546823.879999995,20669191.04
CSL_Auto,S5,4656,4245,92776.4,57037.19,Brazil,0.25,2024-04-01,393835818.0,265565156.64
CSL_Auto,S3,4702,3813,28901.34,21692.15,USA,0.08,2024-04-01,110200809.42,101996489.3
CSL_Auto,S4,1603,1332,59842.2,34255.55,Brazil,0.25,2024-04-01,79709810.39999999,54911646.650000006
CSL_Auto,S5,174,168,89577.92,58262.53,USA,0.08,2024-04-01,15049090.56,10137680.22
CSL_Auto,S4,186,144,58812.48,40771.73,Canada,0.12,2024-04-01,8468997.120000001,7583541.78
CSL_Auto,S2,3506,3486,24372.98,12403.7,South_Africa,0.15,2024-04-01,84964208.28,43487372.2
CSL_Auto,S1,4754,4539,13841.78,10981.34,South_Africa,0.15,2024-04-01,62827839.42,52205290.36
CSL_Auto,S5,2748,2153,93700.58,52392.87,Mexico,0.16,2024-04-01,201737348.74,143975606.76000002
CSL_Auto,S4,959,723,48086.79,36771.63,South_Africa,0.15,2024-04-01,34766749.17,35263993.169999994
CSL_Auto,S1,3892,3679,13501.0,11192.09,Germany,0.19,2024-04-01,49670179.0,43559614.28
CSL_Auto,S1,1069,1052,16874.78,11556.32,France,0.2,2024-04-01,17752268.56,12353706.08
CSL_Auto,S1,3743,3729,13295.27,8940.1,Japan,0.1,2024-04-01,49578061.83,33462794.3
CSL_Auto,S2,1819,1645,22329.79,12611.6,India,0.18,2024-04-01,36732504.55,22940500.4
CSL_Auto,S4,641,640,54426.22,37918.0,United_Kingdom,0.2,2024-04-01,34832780.8,24305438.0
CSL_Auto,S4,3449,3347,61463.36,30639.32,Mexico,0.16,2024-04-01,205717865.92,105675014.68
CSL_Auto,S2,1328,1157,22325.77,16718.36,USA,0.08,2024-04-01,25830915.89,22201982.08
CSL_Auto,S4,2890,2253,52585.43,30705.23,Germany,0.19,2024-04-01,118474973.79,88738114.7
CSL_Auto,S4,4089,3200,46404.87,32205.89,United_Kingdom,0.2,2024-04-01,148495584.0,131689884.21
CSL_Auto,S5,1970,1515,114895.17,61973.78,Brazil,0.25,2024-04-01,174066182.55,122088346.6
CSL_Auto,S5,667,548,66016.04,61630.24,France,0.2,2024-04-01,36176789.92,41107370.08
CSL_Auto,S4,1646,1553,58413.02,29199.51,South_Africa,0.15,2024-05-01,90715420.06,48062393.46
CSL_Auto,S3,2173,1745,34126.51,22086.02,Mexico,0.16,2024-05-01,59550759.95,47992921.46
CSL_Auto,S5,246,217,90426.66,69038.3,Brazil,0.25,2024-05-01,19622585.220000003,16983421.8
CSL_Auto,S3,1727,1655,37368.49,22595.25,United_Kingdom,0.2,2024-05-01,61844850.95,39021996.75
CSL_Auto,S5,3368,2592,69290.71,48505.44,United_Kingdom,0.2,2024-05-01,179601520.32000002,163366321.92000002
CSL_Auto,S2,2464,2011,21352.19,16043.9,Mexico,0.16,2024-05-01,42939254.09,39532169.6
CSL_Auto,S1,2425,2125,13310.97,9721.98,Japan,0.1,2024-05-01,28285811.25,23575801.5
CSL_Auto,S1,490,458,12302.63,9252.49,South_Africa,0.15,2024-05-01,5634604.54,4533720.1
CSL_Auto,S2,211,158,25891.71,13885.91,Germany,0.19,2024-05-01,4090890.18,2929927.01
CSL_Auto,S4,4115,3942,50273.56,30503.04,United_Kingdom,0.2,2024-05-01,198178373.52,125520009.6
CSL_Auto,S4,1345,1201,52220.21,32825.05,Japan,0.1,2024-05-01,62716472.21,44149692.25000001
CSL_Auto,S4,2429,2091,43111.0,34224.85,India,0.18,2024-05-01,90145101.0,83132160.64999999
CSL_Auto,S2,1879,1588,18582.2,12135.71,Germany,0.19,2024-05-01,29508533.6,22802999.09
CSL_Auto,S5,2769,2673,86179.27,61622.26,United_Kingdom,0.2,2024-05-01,230357188.71,170632037.94
CSL_Auto,S4,4335,3556,62859.22,29482.54,Japan,0.1,2024-05-01,223527386.32,127806810.9
CSL_Auto,S1,1109,914,12978.97,9735.82,Japan,0.1,2024-05-01,11862778.58,10797024.38
CSL_Auto,S5,3015,2514,75970.81,43632.87,France,0.2,2024-05-01,190990616.34,131553103.05
CSL_Auto,S1,3279,2486,16032.29,10626.31,South_Africa,0.15,2024-05-01,39856272.940000005,34843670.489999995
CSL_Auto,S3,610,552,35667.62,21817.69,South_Africa,0.15,2024-05-01,19688526.24,13308790.9
CSL_Auto,S3,620,602,38394.25,24146.93,USA,0.08,2024-05-01,23113338.5,14971096.6
CSL_Auto,S1,3840,2884,17811.29,9614.4,Canada,0.12,2024-05-01,51367760.36,36919296.0
CSL_Auto,S4,4190,3717,49890.39,31562.19,France,0.2,2024-05-01,185442579.63,132245576.1
CSL_Auto,S3,4230,3705,26643.21,18882.43,United_Kingdom,0.2,2024-05-01,98713093.05,79872678.9
CSL_Auto,S4,1669,1322,56379.25,37458.57,South_Africa,0.15,2024-05-01,74533368.5,62518353.33
CSL_Auto,S3,3861,3496,26412.35,22629.21,United_Kingdom,0.2,2024-05-01,92337575.6,87371379.81
CSL_Auto,S4,1942,1565,45673.25,30273.71,Brazil,0.25,2024-05-01,71478636.25,58791544.82
CSL_Auto,S3,4183,3508,27335.02,24684.11,Japan,0.1,2024-05-01,95891250.16,103253632.13
CSL_Auto,S5,2243,1946,99552.42,56491.93,United_Kingdom,0.2,2024-05-01,193729009.32,126711398.99
CSL_Auto,S3,3721,2891,39495.06,24074.22,Germany,0.19,2024-05-01,114180218.46,89580172.62
CSL_Auto,S4,1291,1007,55557.23,28961.15,India,0.18,2024-05-01,55946130.61000001,37388844.65
CSL_Auto,S1,785,603,14764.82,11697.73,Brazil,0.25,2024-05-01,8903186.459999999,9182718.05
CSL_Auto,S3,2752,2569,34139.53,18165.78,India,0.18,2024-05-01,87704452.57,49992226.56
CSL_Auto,S4,2099,1728,42821.29,37213.66,United_Kingdom,0.2,2024-05-01,73995189.12,78111472.34
CSL_Auto,S2,4281,3444,25479.91,16586.85,Mexico,0.16,2024-05-01,87752810.04,71008304.85
CSL_Auto,S3,2590,2547,38680.98,18054.72,United_Kingdom,0.2,2024-05-01,98520456.06,46761724.8
CSL_Auto,S5,3261,3018,84811.73,66468.84,Mexico,0.16,2024-05-01,255961801.14,216754887.24
CSL_Auto,S2,3207,2615,24465.54,13989.54,India,0.18,2024-05-01,63977387.1,44864454.78
CSL_Auto,S4,412,370,42567.56,32845.44,United_Kingdom,0.2,2024-05-01,15749997.2,13532321.28
CSL_Auto,S5,2510,2452,102652.06,64390.42,Mexico,0.16,2024-05-01,251702851.12,161619954.2
CSL_Auto,S4,1634,1464,50407.69,32367.51,South_Africa,0.15,2024-05-01,73796858.16,52888511.34
CSL_Auto,S5,2034,1869,108324.37,44039.55,France,0.2,2024-06-01,202458247.53,89576444.7
CSL_Auto,S5,1499,1342,106433.11,61501.9,United_Kingdom,0.2,2024-06-01,142833233.62,92191348.1
CSL_Auto,S3,4198,3986,31533.94,23817.15,Canada,0.12,2024-06-01,125694284.84,99984395.7
CSL_Auto,S2,1539,1387,21513.62,12856.75,United_Kingdom,0.2,2024-06-01,29839390.94,19786538.25
CSL_Auto,S2,200,184,20165.29,16382.66,USA,0.08,2024-06-01,3710413.36,3276532.0
CSL_Auto,S4,231,182,57383.48,40353.77,India,0.18,2024-06-01,10443793.36,9321720.87
CSL_Auto,S2,2406,2386,22357.37,15047.34,United_Kingdom,0.2,2024-06-01,53344684.82,36203900.04
CSL_Auto,S5,1799,1720,112639.73,73876.51,France,0.2,2024-06-01,193740335.6,132903841.49
CSL_Auto,S3,3509,2718,32139.65,19507.85,South_Africa,0.15,2024-06-01,87355568.7,68453045.64999999
CSL_Auto,S5,3035,2498,86065.43,44861.46,United_Kingdom,0.2,2024-06-01,214991444.14,136154531.1
CSL_Auto,S4,3229,2630,53441.61,27662.39,United_Kingdom,0.2,2024-06-01,140551434.3,89321857.31
CSL_Auto,S5,4053,3626,114498.28,65213.17,South_Africa,0.15,2024-06-01,415170763.28,264308978.01
CSL_Auto,S1,425,416,14543.7,9506.54,Brazil,0.25,2024-06-01,6050179.2,4040279.500000001
CSL_Auto,S2,845,784,23925.54,15626.13,France,0.2,2024-06-01,18757623.36,13204079.85
CSL_Auto,S3,1476,1200,36253.43,24092.88,USA,0.08,2024-06-01,43504116.0,35561090.88
CSL_Auto,S4,1348,1169,54486.31,36167.65,Japan,0.1,2024-06-01,63694496.39,48753992.2
CSL_Auto,S3,692,550,34666.53,20473.46,Japan,0.1,2024-06-01,19066591.5,14167634.32
CSL_Auto,S1,820,779,14602.7,10878.81,Germany,0.19,2024-06-01,11375503.3,8920624.2
CSL_Auto,S5,3756,3399,96269.37,70528.73,Japan,0.1,2024-06-01,327219588.63,264905909.88
CSL_Auto,S4,1687,1346,55865.77,36933.59,Canada,0.12,2024-06-01,75195326.42,62306966.32999999
CSL_Auto,S4,1259,1035,60666.12,33578.94,United_Kingdom,0.2,2024-06-01,62789434.2,42275885.46
CSL_Auto,S2,1983,1981,22039.82,13410.38,Mexico,0.16,2024-06-01,43660883.42,26592783.54
CSL_Auto,S4,2566,2010,56898.22,41315.7,Mexico,0.16,2024-06-01,114365422.2,106016086.2
CSL_Auto,S5,4396,3572,68855.72,71746.89,Canada,0.12,2024-06-01,245952631.84,315399328.44
CSL_Auto,S2,941,932,24119.27,16856.36,South_Africa,0.15,2024-06-01,22479159.64,15861834.76
CSL_Auto,S4,1157,1071,50556.87,40650.03,United_Kingdom,0.2,2024-06-01,54146407.77,47032084.71
CSL_Auto,S4,2120,1778,45456.28,27212.59,India,0.18,2024-06-01,80821265.84,57690690.8
CSL_Auto,S1,3211,2647,12126.11,10633.19,Germany,0.19,2024-06-01,32097813.17,34143173.09
CSL_Auto,S1,1397,1194,17220.62,8157.99,USA,0.08,2024-06-01,20561420.28,11396712.03
CSL_Auto,S4,4933,3983,64431.91,40765.59,Canada,0.12,2024-06-01,256632297.53,201096655.47
CSL_Auto,S4,2836,2833,45129.29,36185.48,Germany,0.19,2024-06-01,127851278.57,102622021.28000002
CSL_Auto,S2,4406,4233,22335.93,15352.72,South_Africa,0.15,2024-06-01,94547991.69,67644084.32
CSL_Auto,S1,1430,1104,16409.36,9377.41,USA,0.08,2024-06-01,18115933.44,13409696.3
CSL_Auto,S1,325,296,17311.25,9177.73,Canada,0.12,2024-06-01,5124130.0,2982762.25
CSL_Auto,S2,3759,3135,19774.8,15877.05,South_Africa,0.15,2024-06-01,61993998.0,59681830.95
CSL_Auto,S1,1316,1209,14413.94,10921.57,Japan,0.1,2024-06-01,17426453.46,14372786.12
CSL_Auto,S1,2663,2208,14594.58,10740.8,India,0.18,2024-06-01,32224832.64,28602750.4
CSL_Auto,S5,3227,2464,102586.91,74565.35,USA,0.08,2024-06-01,252774146.24,240622384.45
CSL_Auto,S3,586,442,36397.11,19174.97,South_Africa,0.15,2024-06-01,16087522.62,11236532.42
CSL_Auto,S3,1466,1225,33137.41,20346.1,USA,0.08,2024-06-01,40593327.25000001,29827382.6
CSL_Auto,S2,4851,4103,20358.8,14803.08,Brazil,0.25,2024-07-01,83532156.39999999,71809741.08
CSL_Auto,S3,4910,4589,28831.12,20162.76,Canada,0.12,2024-07-01,132306009.68,98999151.6
CSL_Auto,S2,1443,1307,25890.57,14527.82,USA,0.08,2024-07-01,33838974.99,20963644.26
CSL_Auto,S1,2533,2311,16043.93,11330.98,United_Kingdom,0.2,2024-07-01,37077522.23,28701372.34
CSL_Auto,S5,4111,3857,92529.46,46956.26,India,0.18,2024-07-01,356886127.22,193037184.86
CSL_Auto,S3,2110,1787,32422.82,24112.84,Canada,0.12,2024-07-01,57939579.34,50878092.4
CSL_Auto,S1,4761,3785,16318.71,11881.39,Japan,0.1,2024-07-01,61766317.35,56567297.79
CSL_Auto,S3,4600,4256,33864.62,20384.73,Canada,0.12,2024-07-01,144127822.72,93769758.0
CSL_Auto,S4,2616,2258,61512.58,38754.42,Germany,0.19,2024-07-01,138895405.64000002,101381562.72
CSL_Auto,S5,4544,3428,85506.23,57178.88,India,0.18,2024-07-01,293115356.44,259820830.72
CSL_Auto,S1,4172,3247,16803.91,10111.15,Japan,0.1,2024-07-01,54562295.77,42183717.8
CSL_Auto,S3,1891,1590,32189.61,20817.42,Mexico,0.16,2024-07-01,51181479.9,39365741.22
CSL_Auto,S3,2977,2242,27031.91,25673.75,India,0.18,2024-07-01,60605542.22,76430753.75
CSL_Auto,S3,1747,1551,30403.84,18556.9,Japan,0.1,2024-07-01,47156355.84,32418904.3
CSL_Auto,S1,946,898,13755.5,11155.27,Mexico,0.16,2024-07-01,12352439.0,10552885.42
CSL_Auto,S3,3823,3744,32817.78,20394.57,India,0.18,2024-07-01,122869768.32,77968441.11
CSL_Auto,S2,1763,1668,22140.0,12878.99,Brazil,0.25,2024-07-01,36929520.0,22705659.37
CSL_Auto,S5,1203,930,112987.75,66870.46,India,0.18,2024-07-01,105078607.5,80445163.38000001
CSL_Auto,S4,1555,1272,47735.42,28454.76,USA,0.08,2024-07-01,60719454.24,44247151.8
CSL_Auto,S2,4501,4304,25519.73,12413.16,Mexico,0.16,2024-07-01,109836917.92,55871633.16
CSL_Auto,S5,4015,3153,83559.8,56832.73,Brazil,0.25,2024-07-01,263464049.4,228183410.95
CSL_Auto,S5,1529,1460,89936.24,65102.99,Japan,0.1,2024-07-01,131306910.4,99542471.71
CSL_Auto,S4,1663,1476,58134.31,40249.23,Brazil,0.25,2024-07-01,85806241.56,66934469.49
CSL_Auto,S4,3199,2411,55377.32,29509.04,Germany,0.19,2024-07-01,133514718.52,94399418.96
CSL_Auto,S2,3576,2731,20443.07,15600.38,Mexico,0.16,2024-07-01,55830024.17,55786958.88
CSL_Auto,S4,2795,2717,42743.27,29426.11,France,0.2,2024-07-01,116133464.59,82245977.45
CSL_Auto,S1,1575,1501,15658.63,10533.06,Japan,0.1,2024-07-01,23503603.63,16589569.5
CSL_Auto,S5,2700,2234,66683.71,55977.92,Brazil,0.25,2024-07-01,148971408.14000002,151140384.0
CSL_Auto,S1,1622,1239,14712.73,8151.48,Brazil,0.25,2024-07-01,18229072.47,13221700.56
CSL_Auto,S1,3317,3305,12858.61,8976.88,Japan,0.1,2024-07-01,42497706.05,29776310.96
CSL_Auto,S5,2191,1711,95359.18,74185.71,France,0.2,2024-07-01,163159556.98,162540890.61
CSL_Auto,S3,773,587,32538.14,19888.97,Mexico,0.16,2024-07-01,19099888.18,15374173.81
CSL_Auto,S2,1751,1585,19593.89,16725.71,United_Kingdom,0.2,2024-07-01,31056315.65,29286718.21
CSL_Auto,S5,4029,3928,106289.75,55775.09,Brazil,0.25,2024-07-01,417506138.0,224717837.61
CSL_Auto,S1,3226,2915,13641.23,10857.28,Mexico,0.16,2024-07-01,39764185.45,35025585.28
CSL_Auto,S1,3570,3511,14671.07,8516.3,USA,0.08,2024-07-01,51510126.77,30403191.0
CSL_Auto,S2,960,775,25651.69,12932.3,Mexico,0.16,2024-07-01,19880059.75,12415008.0
CSL_Auto,S4,1480,1132,48097.31,39315.85,Canada,0.12,2024-07-01,54446154.92,58187458.0
CSL_Auto,S1,2151,1687,16932.61,11810.89,Germany,0.19,2024-07-01,28565313.07,25405224.39
CSL_Auto,S1,1011,954,17552.92,10799.24,Japan,0.1,2024-07-01,16745485.679999998,10918031.64
CSL_Auto,S2,3904,3552,18026.92,14663.52,Canada,0.12,2024-08-01,64031619.84,57246382.08
CSL_Auto,S5,4864,3893,119830.77,51812.92,India,0.18,2024-08-01,466501187.61,252018042.88
CSL_Auto,S1,960,846,12181.25,11819.7,Canada,0.12,2024-08-01,10305337.5,11346912.0
CSL_Auto,S4,4746,4665,56447.97,29389.3,USA,0.08,2024-08-01,263329780.05,139481617.79999998
CSL_Auto,S2,1375,1203,25473.08,14991.08,Mexico,0.16,2024-08-01,30644115.24,20612735.0
CSL_Auto,S5,1791,1461,71260.12,69849.55,Japan,0.1,2024-08-01,104111035.32,125100544.05
